,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse,METRIC_mae,METRIC_max_norm,filename,STATE_DICT_PATH
75,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5149.0,3549,5148,21.393101453781128,50.0,-0.1,15.0,0.019649086520075798,0.014904468320310116,0.05132550001144409,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-19 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-19 (2).pth
76,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,5899.0,3549,5898,24.426252841949463,50.0,0.1,15.0,0.018984491005539894,0.015002609230577946,0.05503174662590027,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-19 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-19 (3).pth
77,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2199.0,2199,2198,9.29573655128479,20.0,-0.1,15.0,0.019028911367058754,0.014427474699914455,0.062290191650390625,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-19.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-19.pth
78,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,9449.0,6899,9448,47.671777963638306,50.0,-0.1,15.0,0.01923098787665367,0.014123333618044853,0.05727621912956238,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-49 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-49 (1).pth
79,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,6899,10000,51.32484984397888,,,,0.018592026084661484,0.013896466232836246,0.05125334858894348,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-49 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-49 (2).pth
80,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,15149.0,6899,15148,77.86315608024597,20.0,0.1,15.0,0.018793432042002678,0.014314248226583004,0.04605695605278015,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-49 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-49 (3).pth
81,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,16649.0,6899,16648,85.683846950531,50.0,0.1,15.0,0.019444499164819717,0.014958501793444157,0.04663243889808655,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-49 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-49 (4).pth
82,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4549.0,4349,4548,23.138158798217773,20.0,-0.1,15.0,0.018615590408444405,0.013766974210739136,0.05285200476646423,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-54-49.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-54-49.pth
83,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2849.0,1049,2848,12.93526029586792,20.0,0.1,15.0,0.01690104231238365,0.014424474909901619,0.036995768547058105,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-18 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-18 (1).pth
84,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3849.0,1049,3848,17.47697615623474,50.0,-0.1,15.0,0.016552012413740158,0.013415645807981491,0.03443627804517746,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-18 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-18 (2).pth
85,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4349.0,1049,4348,20.113361597061157,50.0,0.1,15.0,0.01648258976638317,0.013377126306295395,0.033968836069107056,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-18 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-18 (3).pth
86,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2399.0,1049,2398,10.807527542114258,20.0,-0.1,15.0,0.0166374072432518,0.013757145032286644,0.03854012489318848,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-18.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-18.pth
87,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3799.0,1849,3798,22.358289003372192,50.0,-0.1,15.0,0.019309543073177338,0.014855553396046162,0.041084468364715576,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-43 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-43 (1).pth
88,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6549.0,4299,6548,39.16691255569458,20.0,0.1,15.0,0.019041862338781357,0.014110357500612736,0.04776909947395325,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-43 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-43 (2).pth
89,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,4299,10000,58.4857063293457,,,,0.019445504993200302,0.01443555485457182,0.045971304178237915,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-43 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-43 (3).pth
90,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,15649.0,4299,15648,91.46326279640198,50.0,0.1,15.0,0.01998896338045597,0.014953328296542168,0.049362391233444214,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-43 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-43 (4).pth
91,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2299.0,1849,2298,13.567121982574463,20.0,-0.1,15.0,0.01886582002043724,0.014143225736916065,0.052363455295562744,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-56-43.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-56-43.pth
92,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3249.0,1449,3248,19.35434627532959,20.0,0.1,15.0,0.0204926747828722,0.01551295816898346,0.06977605819702148,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-19 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-19 (1).pth
93,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4099.0,1449,4098,24.090262413024902,50.0,-0.1,15.0,0.01836264319717884,0.014867830090224743,0.04925443232059479,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-19 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-19 (2).pth
94,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4749.0,1449,4748,27.907639741897583,50.0,0.1,15.0,0.01975907012820244,0.015220966190099716,0.06368711590766907,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-19 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-19 (3).pth
95,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2649.0,1449,2648,15.548807859420776,20.0,-0.1,15.0,0.020861640572547913,0.016126392409205437,0.044248901307582855,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-19.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-19.pth
96,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2449.0,849,2448,15.98892593383789,20.0,0.1,15.0,0.020087720826268196,0.015164441429078579,0.052921801805496216,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-52 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-52 (1).pth
97,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3249.0,849,3248,21.02703070640564,50.0,-0.1,15.0,0.019290762022137642,0.014050870202481747,0.04524388909339905,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-52 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-52 (2).pth
98,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3949.0,849,3948,25.44641923904419,50.0,0.1,15.0,0.02019277587532997,0.01536058634519577,0.04530397057533264,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-52 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-52 (3).pth
99,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1799.0,849,1798,12.005913972854614,20.0,-0.1,15.0,0.019103389233350754,0.014453074894845486,0.04556387662887573,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-58-52.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-58-52.pth
100,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3049.0,899,3048,20.87548828125,20.0,0.1,15.0,0.020770862698554993,0.015579384751617908,0.049925655126571655,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-22 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-22 (1).pth
101,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3899.0,899,3898,26.230355739593506,50.0,-0.1,15.0,0.020313724875450134,0.015957504510879517,0.06346282362937927,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-22 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-22 (2).pth
102,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4549.0,899,4548,30.46395492553711,50.0,0.1,15.0,0.024615341797471046,0.0190797857940197,0.07200870662927628,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-22 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-22 (3).pth
103,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,2449.0,899,2448,17.052928686141968,20.0,-0.1,15.0,0.01862145960330963,0.014853504486382008,0.043771594762802124,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-22.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-22.pth
104,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1949.0,1899,1948,8.570660829544067,20.0,0.1,15.0,0.03466687723994255,0.0307902954518795,0.06532278656959534,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-56 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-56 (1).pth
105,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3349.0,3099,3348,14.830976009368896,50.0,-0.1,15.0,0.01845325157046318,0.014292455278337002,0.04369935393333435,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-56 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-56 (2).pth
106,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3449.0,3099,3448,15.2652907371521,50.0,0.1,15.0,0.018415315076708794,0.013894175179302692,0.04742920398712158,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-56 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-56 (3).pth
107,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1899.0,799,1898,8.265873670578003,20.0,-0.1,15.0,0.018672462552785873,0.014166747219860554,0.04803374409675598,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_13-59-56.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_13-59-56.pth
108,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1799.0,699,1798,8.955971002578735,20.0,0.1,15.0,0.018283583223819733,0.015086574479937553,0.04039528965950012,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-16 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-16 (1).pth
109,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3199.0,699,3198,14.998690128326416,50.0,-0.1,15.0,0.018741784617304802,0.015492742881178856,0.04408857226371765,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-16 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-16 (2).pth
110,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,3299.0,699,3298,15.437965393066406,50.0,0.1,15.0,0.0188667643815279,0.015701452270150185,0.04217880964279175,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-16 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-16 (3).pth
111,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,1749.0,699,1748,8.673723936080933,20.0,-0.1,15.0,0.018298977985978127,0.01507115364074707,0.04063443839550018,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-16.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-16.pth
112,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6199.0,5549,6198,32.17598485946655,50.0,-0.1,15.0,0.01898171752691269,0.014437596313655376,0.052849531173706055,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-36 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-36 (1).pth
113,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,9549.0,7899,9548,49.26976919174194,20.0,0.1,15.0,0.01834520325064659,0.013902071863412857,0.04627031087875366,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-36 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-36 (2).pth
114,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,10000.0,7899,10000,51.59170484542847,,,,0.018864469602704048,0.01447419635951519,0.040556520223617554,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-36 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-36 (3).pth
115,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,11449.0,7899,11448,58.917656660079956,50.0,0.1,15.0,0.06664510816335678,0.06039397418498993,0.11254000663757324,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-36 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-36 (4).pth
116,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,4699.0,4649,4698,23.337103366851807,20.0,-0.1,15.0,0.01795870251953602,0.013817334547638893,0.0410151481628418,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-00-36.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-00-36.pth
117,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,6499.0,6449,6498,33.021337270736694,20.0,0.1,15.0,0.017365602776408195,0.014500744640827179,0.03969573974609375,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-01-40 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-01-40 (1).pth
118,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,Adam,0.005,64,True,15,1,,False,50,24,48,6,True,100,1000,False,False,7299.0,6449,7298,36.84415245056152,50.0,-0.1,15.0,0.01978328824043274,0.01669127307832241,0.045433640480041504,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\2025-05-02_14-01-40 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\det_nn\hyperparameter_search\experimental_models\2025-05-02_14-01-40 (2).pth
