,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,filename,STATE_DICT_PATH
45,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.1,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,14,10000.0,9799,10000,787.0927381515503,,,,-96.34461110432943,0.02829262800514698,0.02700585126876831,0.02359074167907238,0.023082388564944267,0.06381434202194214,0.06235921382904053,0.026440180838108063,1.0,0.3498201072216034,7.56925671412995,0.2991397046606794,0.009100771076892044,0.061892914154427804,0.013084656521203874,0.14039623737335205,0.1497630625963211,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_04-38-48.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_04-38-48.pth
46,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,8199.0,299,8198,644.9669618606567,75.0,0.05,15.0,-136.82086588541668,0.02028549648821354,0.020408999174833298,0.015406709164381027,0.015566238202154636,0.05288958549499512,0.051354408264160156,0.00690135033801198,0.6333333849906921,0.03881487250328064,0.2004436937589981,0.04971513209409408,0.15024325812704603,0.37436185674630923,0.010604296406813561,0.11878049373626709,0.018074769526720047,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-18-11 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-18-11 (1).pth
47,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,10000.0,299,10000,786.9582352638245,,,,-137.46307983398438,0.02030215412378311,0.020452260971069336,0.014565154910087585,0.01493258960545063,0.05101385712623596,0.05043491721153259,0.004353340249508619,0.6333333849906921,0.044285744428634644,0.3135674681547466,0.06571181124378613,0.3091643303726294,0.30456932090499406,0.00892765884319253,0.2844848930835724,0.020960520952939987,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-18-11 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-18-11 (2).pth
48,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,12849.0,299,12848,1011.0455641746521,25.0,0.15,15.0,-141.51077473958333,0.022867493331432343,0.02257390134036541,0.01731552742421627,0.01712595671415329,0.054203033447265625,0.054443418979644775,0.007894495502114296,0.6000000238418579,0.04365694522857666,0.34390919356036265,0.08918132350223185,0.548887573078229,0.4057382457662784,0.012327980158045334,0.535966694355011,0.02556178718805313,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-18-11 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-18-11 (3).pth
49,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,15349.0,299,15348,1207.8564808368683,75.0,0.15,15.0,-144.1415242513021,0.02334129996597767,0.02270341105759144,0.017457585781812668,0.017316799610853195,0.06191626191139221,0.055015385150909424,0.008287811651825905,0.6000000238418579,0.040165483951568604,2.8121951277366684,0.5540665343998521,0.5275747209901435,0.5900308570748701,0.01899989797253083,0.49391627311706543,0.022278103977441788,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-18-11 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-18-11 (4).pth
50,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,15,5699.0,299,5698,448.3978862762451,25.0,0.05,15.0,-135.08710428873698,0.020445214584469795,0.02039257436990738,0.015746215358376503,0.01548525970429182,0.044998377561569214,0.04711461067199707,0.006850590463727713,0.5666667222976685,0.04285268485546112,0.31605917892745805,0.05291277968366153,0.05816784993164052,0.3269110945652316,0.008481682806863348,0.05774703621864319,0.018179453909397125,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-18-11.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-18-11.pth
51,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.001,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,6249.0,399,6248,491.9602129459381,75.0,0.05,15.0,2472.9930501302083,0.020658301189541817,0.020692428573966026,0.015594204887747765,0.01570718362927437,0.05065423250198364,0.05035850405693054,0.0072153061628341675,0.30000001192092896,0.02328728698194027,0.1547131621305342,0.09576415920138508,0.19468511011297654,0.6699246322452062,0.013866901321203731,0.14931941032409668,0.00993102416396141,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-38-23 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-38-23 (1).pth
52,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.001,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,7249.0,399,7248,571.0611939430237,25.0,0.15,15.0,2399.316227213542,0.020897438749670982,0.02101648412644863,0.015718430280685425,0.015875471755862236,0.051152199506759644,0.05114436149597168,0.0071511343121528625,0.30000001192092896,0.026832247152924538,0.04521595702134633,0.020584274267070348,0.2381066781997387,0.666115228749809,0.01529812491918405,0.16915231943130493,0.012532062828540802,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-38-23 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-38-23 (2).pth
53,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.001,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,9749.0,399,9748,767.7102031707764,75.0,0.15,15.0,2200.286897786458,0.021804777905344963,0.02200096659362316,0.016730206087231636,0.016754470765590668,0.051844269037246704,0.0522802472114563,0.00958086084574461,0.3333333432674408,0.02390521764755249,1.5363735769443576,0.22883476149148005,0.4063915664455148,0.6044295505834858,0.015497060423942867,0.38409534096717834,0.01587667316198349,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-38-23 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-38-23 (3).pth
54,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.001,0.06263304501771927,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,16,3749.0,399,3748,295.0521092414856,25.0,0.05,15.0,2733.9434733072917,0.02061500959098339,0.020665593445301056,0.015513500198721886,0.015635428950190544,0.050779640674591064,0.05227690935134888,0.0070159463211894035,0.4333333671092987,0.026644021272659302,0.22828151874416985,0.1015330486700392,0.1032711740187631,0.7914705030124597,0.021183419991894506,0.05897402763366699,0.012490622699260712,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-38-23.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-38-23.pth
55,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.0001,0.12526609003543854,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,5599.0,399,5598,440.7155463695526,25.0,0.15,15.0,277907.43125,0.020770341157913208,0.020830268040299416,0.015600163489580154,0.01572040654718876,0.05024948716163635,0.05020129680633545,0.007508768234401941,0.23333334922790527,0.02284238673746586,0.14685003295064253,0.10087483968189451,0.2151257030446665,0.7995965791569484,0.019066589435762987,0.1483672857284546,0.010495582595467567,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-51-15 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-51-15 (1).pth
56,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.0001,0.12526609003543854,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,5849.0,399,5848,460.6698868274689,75.0,0.05,15.0,272600.98333333334,0.020850447937846184,0.020953791216015816,0.015797294676303864,0.015857262536883354,0.05052646994590759,0.050461024045944214,0.007921879179775715,0.23333334922790527,0.018803264945745468,0.0180875881609992,0.011065614971046748,0.21511894419791674,0.7378109358408955,0.018430224007722103,0.15250524878501892,0.011708017438650131,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-51-15 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-51-15 (2).pth
57,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.0001,0.12526609003543854,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,8099.0,399,8098,637.9057321548462,75.0,0.15,15.0,251504.52291666667,0.021097635850310326,0.021555818617343903,0.01606999896466732,0.016500743106007576,0.05107545852661133,0.051041603088378906,0.008701685816049576,0.23333334922790527,0.02545664831995964,0.7229037182506022,0.10841372136858396,0.3696126162894151,0.4576792806223638,0.011643527350895301,0.3589189648628235,0.01662655733525753,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-51-15 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-51-15 (3).pth
58,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500_500,True,True,0.0001,0.12526609003543854,30,Adam,0.001,64,True,15,NAIVE,False,title of my gif,50,24,48,6,True,True,False,False,17,3399.0,399,3398,267.5784869194031,25.0,0.05,15.0,295623.1125,0.02056979015469551,0.020149407908320427,0.01538149919360876,0.015112234279513359,0.04993972182273865,0.048368215560913086,0.005987200886011124,0.40000003576278687,0.02085736393928528,0.06836889433656597,0.0456463817411215,0.13784443413967226,0.5994911159602393,0.010457223128932689,0.07123664021492004,0.012413175776600838,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_05-51-15.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_05-51-15.pth
59,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.1,0.5010643601417542,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,18,20000.0,16899,20000,752.3462562561035,,,,-14909.007877604166,0.06866663694381714,0.0698547512292862,0.047782231122255325,0.048504237085580826,0.25162309408187866,0.24163120985031128,0.028905868530273438,0.9666666984558105,0.337822288274765,0.20226496226636886,0.10581322213859928,0.004455059153327173,-0.0010157581852044408,-0.00023129941991877724,0.153359517455101,0.18115124106407166,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-01-57 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-01-57 (1).pth
60,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.1,0.5010643601417542,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,18,30000.0,25899,30000,1127.6068668365479,,,,-14909.018359375,0.06627207249403,0.06665293127298355,0.04253426194190979,0.0439276248216629,0.23418185114860535,0.24180984497070312,0.02693530172109604,0.9666666984558105,0.35349974036216736,-0.5228965643454454,-0.23910767085377357,0.019147072226598817,-0.0006102054736541689,-0.0001275028187300204,0.14527809619903564,0.12885387241840363,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-01-57 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-01-57 (2).pth
61,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.1,0.5010643601417542,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,18,10000.0,9549,10000,377.58530831336975,,,,-14908.971875,0.06760847568511963,0.06815486401319504,0.048527225852012634,0.04698307067155838,0.21001818776130676,0.21786527335643768,0.026567984372377396,0.9666666984558105,0.35141122341156006,0.06852788695512427,0.026305847530761213,-0.0026890357052386346,0.03251207511059513,0.0070098068099669055,0.14069518446922302,0.15559576451778412,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-01-57.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-01-57.pth
62,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,19,20000.0,19749,20000,736.3330578804016,,,,-16044.678971354168,0.018916869536042213,0.019051065668463707,0.014133087359368801,0.014319777488708496,0.05588793754577637,0.05511212348937988,0.006067035719752312,0.6666666865348816,0.036267608404159546,0.059600974052369485,0.016591368088272627,0.1607130742270878,0.2620274816587918,0.005940859037286926,0.09308284521102905,0.01840895414352417,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-20-48 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-20-48 (1).pth
63,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,19,30000.0,28599,30000,1105.952788591385,,,,-16052.595572916667,0.018804434686899185,0.01902608945965767,0.013775798492133617,0.013892121613025665,0.0556415319442749,0.055219024419784546,0.00676917377859354,0.7333333492279053,0.035841092467308044,-0.8207322617799591,-0.20293494986633526,0.1901689443140415,0.3358812445709345,0.008443137984921214,0.1323663890361786,0.02126982808113098,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-20-48 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-20-48 (2).pth
64,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.01,0.06263304501771927,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,19,10000.0,9949,10000,361.9435076713562,,,,-16009.140625,0.019543970003724098,0.019610533490777016,0.014795023947954178,0.015008168295025826,0.05328637361526489,0.053363293409347534,0.007007003296166658,0.6666666865348816,0.0382038950920105,0.7189322275745309,0.19118476156431136,0.13790696023844712,0.51136293101345,0.01417010909016033,0.08571678400039673,0.019553542137145996,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-20-48.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-20-48.pth
65,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.001,0.5010643601417542,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,20,20000.0,7999,20000,732.9192337989807,,,,152424.74270833333,0.019121916964650154,0.018928110599517822,0.014121608808636665,0.014027314260601997,0.051680684089660645,0.05133357644081116,0.009115433320403099,0.30000001192092896,0.01888282783329487,0.5841431700625641,0.12451978072276582,0.21153939772217736,0.8719191494088913,0.04423436187327432,0.16323715448379517,0.020996496081352234,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-39-18 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-39-18 (1).pth
66,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.001,0.5010643601417542,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,20,30000.0,7999,30000,1112.2514162063599,,,,149094.48645833333,0.019308852031826973,0.019030986353754997,0.014319525100290775,0.014060796238481998,0.05058935284614563,0.050765544176101685,0.008862321265041828,0.30000001192092896,0.02129753679037094,0.23781076711040272,0.12400217626265844,0.23765332319693144,0.7622598772272754,0.03712987281495465,0.166276752948761,0.023284578695893288,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-39-18 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-39-18 (2).pth
67,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.001,0.5010643601417542,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,20,10000.0,7999,10000,370.4507577419281,,,,157622.44375,0.018555238842964172,0.018774356693029404,0.013900776393711567,0.013997850939631462,0.050112128257751465,0.050562918186187744,0.009135243482887745,0.23333334922790527,0.01954066753387451,-0.1600401301035296,-0.04165910066963727,0.19555933040971385,0.9223110505816692,0.06222045650387973,0.1434897780418396,0.02675093524158001,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-39-18.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-39-18.pth
68,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.0001,0.06263304501771927,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,21,20000.0,7799,20000,732.7267467975616,,,,16977173.866666667,0.019136786460876465,0.018805041909217834,0.014226444996893406,0.013926436193287373,0.04925882816314697,0.05000844597816467,0.008697639219462872,0.23333334922790527,0.022801943123340607,0.6838397796410479,0.103995350669306,0.28339519343199054,0.9234547100260551,0.08847796329395448,0.20485350489616394,0.04205460101366043,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-57-54 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-57-54 (1).pth
69,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.0001,0.06263304501771927,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,21,30000.0,7799,30000,1102.37570977211,,,,16600130.466666667,0.019339798018336296,0.019010156393051147,0.014500186778604984,0.014137793332338333,0.05026745796203613,0.05047422647476196,0.00834883376955986,0.23333334922790527,0.022054292261600494,0.8169518528976001,0.14326525843692295,0.25106379148697516,0.9405648347667612,0.09121455479753693,0.1750994622707367,0.03462027758359909,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-57-54 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-57-54 (2).pth
70,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30,True,True,0.0001,0.06263304501771927,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,21,10000.0,7799,10000,365.6806194782257,,,,17582640.933333334,0.01849900186061859,0.01873823255300522,0.01388147659599781,0.014015122316777706,0.04996830224990845,0.050231367349624634,0.009109286591410637,0.20000001788139343,0.022299673408269882,0.44622147533746154,0.1730389638624371,0.2576733312939553,0.9432359653432082,0.0735875877089259,0.18833604454994202,0.029664885252714157,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_06-57-54.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_06-57-54.pth
71,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,True,True,0.1,1.0021287202835083,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,22,20000.0,17999,20000,753.298347234726,,,,-324674.8729166667,0.07677587121725082,0.0777384415268898,0.05303650349378586,0.053121086210012436,0.2877078056335449,0.2777385413646698,0.0292937234044075,0.9666666984558105,0.3406831920146942,0.18919109936393547,0.1298330742444331,-0.004908848882853462,-0.009121914923656068,-0.0020462134826297203,0.13680730760097504,0.1830185353755951,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_07-16-20 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_07-16-20 (1).pth
72,cuda,float,2027,univar_missing_middle_normalized_12,univar_NN.univar_NN_100_100,True,True,0.1,1.0021287202835083,30,Adam,0.001,64,True,15,STANDARD,False,title of my gif,50,24,48,6,True,True,False,False,22,30000.0,17999,30000,1134.3887231349945,,,,-324674.88125,0.07325102388858795,0.07445643097162247,0.04707740619778633,0.05080512538552284,0.2694663107395172,0.2776806652545929,0.027015112340450287,0.9666666984558105,0.35347747802734375,-0.3010350267249999,-0.17236441741161548,0.007556966135557816,-0.0028851211979553488,-0.0006072972960484349,0.13933756947517395,0.12917330861091614,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\2025-05-16_07-16-20 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\Bayesian\Stein\hyperparameter_search\experimental_models\2025-05-16_07-16-20 (2).pth
