,DEVICE,DTYPE,SEED,DATA,ARCHITECTURE,DROPOUT,STEIN,BAYESIAN,LIKELIHOOD_STD,BW,N_MODELS,OPTIMIZER,BATCH_SIZE,EARLY_STOPPING,STRIDE,WEIGHTING,MAKE_GIF,TITLE,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,EXTRA_STD,SHOW_DIAGNOSTICS,SHOW_PLOT,tuning_count,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,train_acc,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,filename,STATE_DICT_PATH
99,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,23,10999.0,1899,10998,654.028190612793,25.0,0.15,15.0,0.0022365168978770575,0.020377876237034798,0.02059962972998619,0.015276365913450718,0.01573401317000389,0.05111294984817505,0.05118060111999512,0.008370287716388702,0.30000001192092896,0.02567346952855587,1.844182559858865,0.22743897544255612,0.46852246012738474,0.864968022768099,0.045041225509126696,0.36604252457618713,0.020720958709716797,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-36-47 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-36-47 (3).pth
100,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,23,13499.0,1899,13498,790.8143954277039,75.0,0.15,15.0,0.0020879127240429323,0.020852411165833473,0.021207718178629875,0.015892470255494118,0.016139211133122444,0.0509638786315918,0.05079525709152222,0.00891781970858574,0.3333333432674408,0.022001825273036957,2.7764341436209343,0.2537543049861708,0.5429752505438299,0.9374313747440692,0.06665574554156531,0.4877627491950989,0.029108963906764984,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-36-47 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-36-47 (4).pth
101,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,23,6999.0,1899,6998,425.11340618133545,25.0,0.05,15.0,0.002472205786034465,0.020269963890314102,0.019944066181778908,0.015116071328520775,0.01507615763694048,0.05130362510681152,0.05089205503463745,0.008006053045392036,0.3333333432674408,0.02118617668747902,1.1625735559707242,0.15446491464927906,0.32308001108803885,0.8366555834348399,0.04019206922654292,0.193312406539917,0.02584625780582428,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-36-47.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-36-47.pth
102,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,24,4899.0,1699,4898,287.63618540763855,25.0,0.15,15.0,0.0025412761761496464,0.019610919058322906,0.01889852061867714,0.016478709876537323,0.01591803878545761,0.049396127462387085,0.04779842495918274,0.010049013420939445,0.36666667461395264,0.030033141374588013,2.1624799880269343,0.15364694654881758,1.174580197083177,0.6736637927565324,0.04528129163173464,1.0228725671768188,0.038397759199142456,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-50-01 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-50-01 (1).pth
103,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,24,6399.0,1699,6398,380.8837947845459,75.0,0.05,15.0,0.0022703152149915694,0.020192105323076248,0.01942581869661808,0.016714362427592278,0.01611301861703396,0.05263775587081909,0.05022042989730835,0.010764439590275288,0.36666667461395264,0.03361688181757927,3.10571215815575,0.27372440551428046,1.867067299800987,0.8162123067327895,0.056875578728361506,1.5540432929992676,0.035961732268333435,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-50-01 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-50-01 (2).pth
104,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,24,7399.0,1699,7398,441.05402517318726,75.0,0.15,15.0,0.002222939052929481,0.020430753007531166,0.01957882009446621,0.016556542366743088,0.01585875079035759,0.0537874698638916,0.05058637261390686,0.01068449392914772,0.40000003576278687,0.033102113753557205,2.0309721367578484,0.15374321464610652,1.7354787033068195,0.8679554592727374,0.07232251362098772,1.527627944946289,0.04089553654193878,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-50-01 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-50-01 (3).pth
105,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_250_250_250_250,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,24,3949.0,1699,3948,228.48653507232666,25.0,0.05,15.0,0.002598249508688847,0.019876651465892792,0.018733957782387733,0.01658094860613346,0.015695450827479362,0.048319101333618164,0.04677605628967285,0.01148251537233591,0.36666667461395264,0.028354885056614876,4.355113090891351,0.2850699457957072,1.2309078846057677,0.72392066776538,0.056193525698712096,1.115619421005249,0.03914661705493927,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-50-01.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-50-01.pth
106,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,25,20000.0,11699,20000,491.1482775211334,,,,0.0027932736401756605,0.018282566219568253,0.018724843859672546,0.013801150023937225,0.014238654635846615,0.04857376217842102,0.05043646693229675,0.00926736369729042,0.30000001192092896,0.028734562918543816,-0.15900429939258845,-0.04540489938151811,0.4064579181369403,0.9090346879738572,0.05336515426721136,0.37829798460006714,0.02329823188483715,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-57-27 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-57-27 (1).pth
107,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,25,30000.0,11699,30000,735.450261592865,,,,0.0026895680154363313,0.01831858605146408,0.01862482726573944,0.01385422982275486,0.014160159043967724,0.04818880558013916,0.048524290323257446,0.008376013487577438,0.36666667461395264,0.02244880422949791,-0.04566850763895178,-0.008777924253988571,0.5861330395353931,0.8693147528043758,0.04271799695737074,0.627091646194458,0.01998152956366539,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-57-27 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-57-27 (2).pth
108,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,25,10000.0,9649,10000,252.01676082611084,,,,0.003048396607240041,0.018305936828255653,0.018280891701579094,0.013783374801278114,0.013798430562019348,0.04846206307411194,0.047457993030548096,0.008097900077700615,0.36666667461395264,0.019001970067620277,0.1658761044349325,0.07439611159796845,0.18799949359817578,0.954660767076598,0.06408778034409608,0.12280866503715515,0.02765536680817604,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_00-57-27.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_00-57-27.pth
109,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,26,19749.0,8799,19748,485.3061089515686,25.0,0.05,15.0,0.0026356883812695743,0.01911601796746254,0.018658339977264404,0.015960607677698135,0.01555581670254469,0.04686710238456726,0.046703845262527466,0.011024816893041134,0.30000001192092896,0.030371572822332382,3.363747041338276,0.27959362937433435,1.3761909480018162,0.9332057298336635,0.08509515633696851,1.1657912731170654,0.041211389005184174,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-09-47 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-09-47 (1).pth
110,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,26,20000.0,8799,20000,491.10913705825806,,,,0.002645477916424473,0.019126152619719505,0.018714189529418945,0.016010286286473274,0.01557147316634655,0.047847211360931396,0.04745855927467346,0.01075960136950016,0.2666666805744171,0.027115842327475548,3.30778059872519,0.2797605971481,1.377796453532592,0.9149956022837769,0.08173662774683964,1.1713250875473022,0.04276006296277046,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-09-47 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-09-47 (2).pth
111,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,26,22249.0,8799,22248,543.7911810874939,75.0,0.05,15.0,0.0026158136470864216,0.01916792429983616,0.018790917471051216,0.016038084402680397,0.015691975131630898,0.047911643981933594,0.046872079372406006,0.011952345259487629,0.20000001788139343,0.03126119449734688,2.5787266303331715,0.23811570147442157,1.4332470682646978,0.9285017759220644,0.0899591026836197,1.235536813735962,0.04504251107573509,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-09-47 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-09-47 (3).pth
112,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,26,30000.0,8799,30000,727.5874483585358,,,,0.0025024036100755134,0.019657496362924576,0.01913505606353283,0.01639428734779358,0.015895642340183258,0.04901456832885742,0.04847410321235657,0.012080812826752663,0.2666666805744171,0.03141729533672333,1.503801955889346,0.11513502192373946,1.3958317607582083,0.9107633456853012,0.09979636916810378,1.2384452819824219,0.05031248554587364,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-09-47 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-09-47 (4).pth
113,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,26,10000.0,8799,10000,244.9907467365265,,,,0.0031529564100007215,0.017874032258987427,0.01797049678862095,0.014827275648713112,0.014842495322227478,0.040509939193725586,0.04141324758529663,0.012054834514856339,0.5,0.030594244599342346,2.698012578853958,0.19630328640065403,0.3031870965427344,0.9424647630188918,0.0749422238044149,0.18657785654067993,0.03882109746336937,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-09-47.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-09-47.pth
114,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,27,16949.0,2199,16948,600.8199036121368,25.0,0.05,15.0,0.00254134649100403,0.019126638770103455,0.01931218057870865,0.01439640112221241,0.014678179286420345,0.04873549938201904,0.049660682678222656,0.007763969246298075,0.30000001192092896,0.020524365827441216,-0.1908865739478927,-0.03046317952934814,0.6100860524765964,0.925348999387582,0.08260483011023934,0.5719820261001587,0.03318427503108978,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-21-58 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-21-58 (1).pth
115,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,27,19449.0,2199,19448,692.7086758613586,75.0,0.05,15.0,0.0024382352518538633,0.01955105923116207,0.019337384030222893,0.01473825890570879,0.014646538533270359,0.0489078164100647,0.04921957850456238,0.007888969033956528,0.20000001788139343,0.026221204549074173,0.3379103295703088,0.07084805846418014,0.7011584596409499,0.9445897974221353,0.08698678795149334,0.6857045888900757,0.0374608188867569,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-21-58 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-21-58 (2).pth
116,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,27,20000.0,2199,20000,710.6573851108551,,,,0.0024318492660919825,0.0195391196757555,0.019444162026047707,0.01476851012557745,0.014778343960642815,0.04917958378791809,0.05016326904296875,0.00807709340006113,0.2666666805744171,0.02475890889763832,0.17067243330430382,0.03005602243862696,0.7032684659157198,0.9486819680777329,0.09055561679109136,0.696746289730072,0.03608324006199837,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-21-58 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-21-58 (3).pth
117,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,27,30000.0,2199,30000,1072.718535900116,,,,0.002317779387036959,0.02016233280301094,0.019731393083930016,0.015360476449131966,0.015069984830915928,0.05028602480888367,0.05017632246017456,0.007580296136438847,0.30000001192092896,0.02733869105577469,0.30019772578180565,0.06800714567707397,0.8176837790679332,0.9619045398624632,0.10231197107873999,0.827204704284668,0.046548500657081604,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-21-58 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-21-58 (4).pth
118,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,27,10000.0,2199,10000,355.17963123321533,,,,0.002745924129461249,0.019019698724150658,0.018640056252479553,0.014250311069190502,0.01389287132769823,0.048661112785339355,0.048539310693740845,0.007722657639533281,0.30000001192092896,0.022526629269123077,0.2131919458673939,0.040410981571011334,0.3505489560566541,0.906554897404035,0.06576026652829119,0.30032384395599365,0.028528224676847458,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-21-58.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-21-58.pth
119,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,28,6549.0,1449,6548,247.04910445213318,75.0,0.05,15.0,0.0028260669050117334,0.017572367563843727,0.017504680901765823,0.014885758981108665,0.014788995496928692,0.041281819343566895,0.040758877992630005,0.008801084011793137,0.5666667222976685,0.03172627091407776,-1.2790261183491987,-0.07718194836185621,1.0367670512157288,0.934954634707315,0.09773630901829267,0.8992476463317871,0.04701307415962219,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-39-55 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-39-55 (1).pth
120,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,28,7899.0,1449,7898,299.1220848560333,25.0,0.15,15.0,0.0027527501496175926,0.01795472763478756,0.017891013994812965,0.01504124328494072,0.015141368843615055,0.04285886883735657,0.042856812477111816,0.010522263124585152,0.13333334028720856,0.031173033639788628,-2.268808826752725,-0.12338095692503544,1.1005261274087192,0.9321730290108857,0.12159746472183253,0.9559031128883362,0.06052522361278534,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-39-55 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-39-55 (2).pth
121,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,28,10000.0,1449,10000,365.83599829673767,,,,0.0025550264089057844,0.018630873411893845,0.018347306177020073,0.015768524259328842,0.01564386487007141,0.04466736316680908,0.043543457984924316,0.011827193200588226,0.23333334922790527,0.03122471272945404,-2.6146686729649984,-0.11739167695101142,1.141752961867904,0.876139337044475,0.11904321591536002,1.0367234945297241,0.06511767208576202,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-39-55 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-39-55 (3).pth
122,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,28,10399.0,1449,10398,378.21036171913147,75.0,0.15,15.0,0.0025215355834613245,0.018803395330905914,0.01880604214966297,0.015933701768517494,0.01608402281999588,0.04513111710548401,0.04437696933746338,0.011997709982097149,0.1666666716337204,0.03397231921553612,-2.8758662235090804,-0.1282429581240876,1.1451525612934406,0.858294605581919,0.11374593063604926,1.0512080192565918,0.06481368839740753,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-39-55 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-39-55 (4).pth
123,cuda,float,2025,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,28,4049.0,1449,4048,152.34833884239197,25.0,0.05,15.0,0.0032284666473666825,0.01679178886115551,0.016936378553509712,0.013948535546660423,0.01428073551505804,0.03785267472267151,0.03926682472229004,0.008743278682231903,0.4333333671092987,0.034054502844810486,-0.5060524370547941,-0.03133076491948432,0.8203696782290667,0.8963426687022912,0.0630863107228389,0.6721376776695251,0.03700431436300278,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-39-55.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-39-55.pth
124,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,29,9549.0,1599,9548,468.2052352428436,75.0,0.05,15.0,0.0024224068814267716,0.019678406417369843,0.01977042853832245,0.014471237547695637,0.014827939681708813,0.05104091763496399,0.05008611083030701,0.007070424035191536,0.36666667461395264,0.0222918763756752,0.24398969544531632,0.039991065089977226,0.2584569226449681,0.8483469175425228,0.061573413624405396,0.20940160751342773,0.028633125126361847,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-46-17 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-46-17 (1).pth
125,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,29,10000.0,1599,10000,488.53406023979187,,,,0.0024151648705204327,0.019734421744942665,0.020010238513350487,0.014675888232886791,0.015099234879016876,0.051338136196136475,0.051252514123916626,0.007730238139629364,0.2666666805744171,0.027222909033298492,0.3557891311547439,0.050617252286013915,0.2599762389109351,0.8504550184197184,0.05850477038855152,0.2073182463645935,0.028380047529935837,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-46-17 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-46-17 (2).pth
126,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,29,10849.0,1599,10848,527.0133037567139,25.0,0.15,15.0,0.002351219750319918,0.01993677392601967,0.020270580425858498,0.015166155993938446,0.0154337203130126,0.05145487189292908,0.05124130845069885,0.007728755008429289,0.30000001192092896,0.02224881388247013,0.8712382529846419,0.14610722548830266,0.27121162371908963,0.8777459384731633,0.07821638389572767,0.24120718240737915,0.037411220371723175,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-46-17 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-46-17 (3).pth
127,cuda,float,2025,univar_missing_middle_normalized_12,univar_NN.univar_NN_500_500_500,,False,False,0,,25,Adam,64,True,15,N/A,False,title of my gif,50,24,48,6,True,False,False,False,29,13349.0,1599,13348,660.3795564174652,75.0,0.15,15.0,0.002257879652703802,0.02025477960705757,0.020495763048529625,0.015238901600241661,0.01558028906583786,0.05084633827209473,0.05083942413330078,0.007494206540286541,0.3333333432674408,0.027987241744995117,0.708675791483677,0.11703689779467791,0.3806818549108484,0.8841244797878076,0.055170340410424464,0.3198792338371277,0.024279624223709106,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\2025-06-02_01-46-17 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\ensemble\frequentist\hyperparameter_search\experimental_models\2025-06-02_01-46-17 (4).pth
