,DEVICE,DTYPE,SEED,DATA,MODEL,OPTIMIZER,LR,BATCH_SIZE,EARLY_STOPPING,STRIDE,N_MC_SAMPLES,DROPOUT,MAKE_GIF,HOW_OFTEN,INITIAL_FRAME_REPETITIONS,FINAL_FRAME_REPETITIONS,HOW_MANY_INDIVIDUAL_PREDICTIONS,VISUALIZE_DISTRIBUTION_USING_QUANTILES,N_POSTERIOR_SAMPLES,N_POSTERIOR_SAMPLES_EVALUATION,SHOW_DIAGNOSTICS,SHOW_PLOT,total_iter,best_iter,epochs_completed,compute_time,patience,delta,stride,METRIC_rmse_of_median,METRIC_rmse_of_mean,METRIC_mae_of_median,METRIC_mae_of_mean,METRIC_max_norm_of_median,METRIC_max_norm_of_mean,METRIC_median_energy_score,METRIC_coverage,METRIC_median_avg_inverval_score,METRIC_uncertainty_vs_accuracy_slope_quantile,METRIC_uncertainty_vs_accuracy_cor_quantile,METRIC_extrapolation_uncertainty_vs_proximity_slope_quantile,METRIC_uncertainty_vs_proximity_cor_quantile,METRIC_interpolation_uncertainty_vs_proximity_slope_quantile,METRIC_extrapolation_uncertainty_spread_quantile,METRIC_interpolation_uncertainty_spread_quantile,METRIC_uncertainty_vs_accuracy_slope_pm2_std,METRIC_uncertainty_vs_accuracy_cor_pm2_std,METRIC_extrapolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_uncertainty_vs_proximity_cor_pm2_std,METRIC_interpolation_uncertainty_vs_proximity_slope_pm2_std,METRIC_extrapolation_uncertainty_spread_pm2_std,METRIC_interpolation_uncertainty_spread_pm2_std,filename,STATE_DICT_PATH
0,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,7849.0,7849,7848,62.457778453826904,20.0,0.1,15.0,0.020313706248998642,0.021046437323093414,0.01554359681904316,0.016297031193971634,0.06553235650062561,0.0672699511051178,0.00913679413497448,0.8666667342185974,0.056796759366989136,12.98131647519218,0.5216698306587547,0.29538969375535545,-0.14480407243191787,-0.015314656002423419,0.33185049891471863,0.07934002578258514,12.632564878806305,0.5338013262349194,0.211276037286311,-0.14841435442075887,-0.01091913723925328,0.23329053819179535,0.057504039257764816,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-27-33 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-27-33 (1).pth
1,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,10000.0,7849,10000,80.87199926376343,,,,0.018930790945887566,0.01945239119231701,0.015059525147080421,0.015578119084239006,0.055308371782302856,0.05680462718009949,0.009379135444760323,0.8666667342185974,0.05788908898830414,14.452591409814797,0.4425338852813256,0.31813121724638527,-0.13645398784058602,-0.01389844686330975,0.3621786832809448,0.0784694254398346,14.73203651698855,0.47201929827399486,0.2204994826351862,-0.1668389450476489,-0.011927754324286591,0.25009244680404663,0.05529982969164848,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-27-33 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-27-33 (2).pth
2,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,11249.0,7849,11248,94.65649390220642,50.0,-0.1,15.0,0.02153320237994194,0.021605702117085457,0.016999661922454834,0.017119228839874268,0.0647830069065094,0.06464451551437378,0.009062373079359531,0.9000000357627869,0.056676775217056274,10.751533014850759,0.46643029799386887,0.29159087969764946,-0.16466071016211023,-0.01661768298036512,0.32530897855758667,0.07264405488967896,11.06589851567695,0.47901752313099283,0.2033743222994568,-0.20598584104967543,-0.014633392562879358,0.22449958324432373,0.05153229087591171,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-27-33 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-27-33 (3).pth
3,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,11999.0,11799,11998,104.45894026756287,50.0,0.1,15.0,0.019232627004384995,0.01969688944518566,0.015069949440658092,0.015421389602124691,0.04994630813598633,0.055927127599716187,0.009970322251319885,0.9333333969116211,0.0615784227848053,10.131767102467148,0.3051507053149656,0.29343720421843084,-0.15527609815713456,-0.01591670044505835,0.34332603216171265,0.08003786206245422,10.848969272959536,0.374898129776431,0.20436197292757582,-0.18802476975529575,-0.013681597490014756,0.2320726364850998,0.053467318415641785,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-27-33 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-27-33 (4).pth
4,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,4749.0,2949,4748,39.38125538825989,20.0,-0.1,15.0,0.02013450115919113,0.02097417786717415,0.016214514151215553,0.01681632734835148,0.05602860450744629,0.05978858470916748,0.010128666646778584,0.8666667342185974,0.06345811486244202,16.457763429733014,0.45175117661417025,0.318833534415018,-0.22772168698353965,-0.02546758749726799,0.364173948764801,0.08579292893409729,15.38951254717138,0.4740779678502926,0.2323953249746282,-0.24034942330677136,-0.01894868865892852,0.26228466629981995,0.0615759938955307,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-27-33.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-27-33.pth
5,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,7149.0,5849,7148,58.52466678619385,20.0,0.1,15.0,0.028386743739247322,0.02856496348977089,0.02108733355998993,0.021362250670790672,0.10170145332813263,0.10126017034053802,0.010410645976662636,1.0,0.08107167482376099,8.256935421997651,0.5829607206567881,0.32856338357664244,-0.002991007689191565,-0.00038479706440941924,0.39056283235549927,0.09563873708248138,8.249193411107507,0.578484444902533,0.33023031827430305,0.0319635106343855,0.0028749869410106244,0.3547861874103546,0.07241933792829514,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-29-23 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-29-23 (1).pth
6,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,8299.0,7649,8298,68.94814443588257,50.0,-0.1,15.0,0.02393001690506935,0.02464286983013153,0.019052080810070038,0.019318414852023125,0.07406935095787048,0.07615354657173157,0.011349865235388279,0.9666666984558105,0.08523112535476685,13.837132488098861,0.524942155852907,0.3538961757611102,-0.08143427817207076,-0.010638293882519004,0.4132525622844696,0.10326516628265381,12.873155998600424,0.5217146350101366,0.32158584523015693,-0.08040077472760193,-0.007371983460860235,0.3457449972629547,0.07233982533216476,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-29-23 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-29-23 (2).pth
7,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,10000.0,7649,10000,82.97305679321289,,,,0.022912943735718727,0.022243790328502655,0.017100373283028603,0.016863131895661354,0.08642406761646271,0.07938748598098755,0.01027916930615902,1.0,0.08488777279853821,12.173936960972817,0.5794122282315183,0.37323954415786065,-0.10833094125320569,-0.015490076631197697,0.47763484716415405,0.10934846103191376,13.726152596084068,0.5552872764782935,0.34387703813746107,-0.08870140534433413,-0.008763808941997981,0.3813697099685669,0.07621600478887558,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-29-23 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-29-23 (3).pth
8,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,11499.0,7649,11498,98.08874893188477,50.0,0.1,15.0,0.020555073395371437,0.02124122343957424,0.016551999375224113,0.01710706204175949,0.0565657913684845,0.05730640888214111,0.011058539152145386,1.0,0.08348256349563599,20.57199069688702,0.47156849932653205,0.36986114457471486,-0.13011360210711134,-0.018903213264291105,0.43332439661026,0.10915777087211609,20.359791803129163,0.4911634310700986,0.3589970507465438,-0.11715877816773863,-0.01159011696059775,0.39167603850364685,0.07651317119598389,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-29-23 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-29-23 (4).pth
9,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.3,False,50,24,48,6,True,100,1000,False,False,6849.0,5849,6848,53.45523428916931,20.0,-0.1,15.0,0.025225654244422913,0.02532065659761429,0.018352728337049484,0.018763741478323936,0.09589168429374695,0.0931297093629837,0.01034337654709816,1.0,0.08688828349113464,11.266459982444678,0.6853025375324341,0.3268608766662966,-0.06015872123465092,-0.008217079865502944,0.3932720720767975,0.10683311522006989,12.116019045628509,0.6953644628346418,0.30661157329928607,-0.045981366971522816,-0.004373413015684721,0.33512407541275024,0.07519643753767014,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-29-23.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-29-23.pth
10,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,8049.0,3849,8048,67.24440383911133,20.0,0.1,15.0,0.030993198975920677,0.028910143300890923,0.021102357655763626,0.019812505692243576,0.12422031164169312,0.11273148655891418,0.012642830610275269,1.0,0.1281341165304184,5.972095633069558,0.5149929263499291,0.4216602323325709,-0.13729472663344766,-0.02369864579270531,0.48396557569503784,0.1287650465965271,7.010404391633468,0.4992970935704202,0.33087073516567217,-0.11525890115963028,-0.013744314423000455,0.37047678232192993,0.08996221423149109,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-31-05 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-31-05 (1).pth
11,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,10000.0,3849,10000,83.49498343467712,,,,0.0398932583630085,0.03823089599609375,0.026681510731577873,0.026022281497716904,0.16142384707927704,0.15252311527729034,0.015073195099830627,1.0,0.11930780112743378,3.3251370356411254,0.5894913936520408,0.35658621511176664,-0.12591170008406238,-0.017764637212298505,0.3888702988624573,0.10165970027446747,3.7120849136881837,0.5873226018459887,0.28224286561380296,-0.11393912596953118,-0.010596490374890001,0.31042951345443726,0.0715925544500351,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-31-05 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-31-05 (2).pth
12,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,10949.0,10649,10948,93.11873960494995,50.0,-0.1,15.0,0.027555018663406372,0.027200089767575264,0.020322205498814583,0.02037576213479042,0.09711742401123047,0.09308001399040222,0.014828165993094444,1.0,0.11380995810031891,8.75110488141431,0.4451054823141726,0.46260256604589106,-0.1255188578463835,-0.021256457853965738,0.5239616632461548,0.12266279757022858,9.304297513585613,0.43576739946830817,0.3702706847801589,-0.07839799089989136,-0.009242643673759512,0.4064626097679138,0.08861765265464783,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-31-05 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-31-05 (3).pth
13,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,11399.0,10649,11398,99.95065522193909,50.0,0.1,15.0,0.03191947191953659,0.030959296971559525,0.023301130160689354,0.02247072197496891,0.12312990427017212,0.12004560232162476,0.013742566108703613,1.0,0.12620949745178223,5.998698982537633,0.5264069862581762,0.37369052473908876,-0.11615600963389591,-0.019023036869583957,0.4066581726074219,0.11631558835506439,6.319357186411301,0.5267572737441216,0.3007685030233817,-0.1060627758340682,-0.011475512110878062,0.3209834694862366,0.07606172561645508,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-31-05 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-31-05 (4).pth
14,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.45,False,50,24,48,6,True,100,1000,False,False,4799.0,3849,4798,37.31068229675293,20.0,-0.1,15.0,0.04172166436910629,0.039241671562194824,0.02930675446987152,0.028026269748806953,0.16201724112033844,0.14799100160598755,0.01830289512872696,1.0,0.11706140637397766,4.87103194940523,0.7057219726143614,0.4413621969501868,0.22004596779389982,0.03519864141437398,0.4903436601161957,0.11836299300193787,5.8722584874361194,0.7087821612729597,0.3325462503608358,0.14660361321573706,0.016649034695863686,0.3692958652973175,0.0854082703590393,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-31-05.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-31-05.pth
15,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,9249.0,7949,9248,74.83927059173584,20.0,0.1,15.0,0.05794436112046242,0.053467169404029846,0.03964674845337868,0.037685949355363846,0.22256247699260712,0.201181098818779,0.020158622413873672,1.0,0.13544826209545135,2.5265936331721224,0.6250166129634122,0.3304015630126456,0.3206916428865529,0.06802577647821498,0.40476036071777344,0.12845437228679657,3.054385204534745,0.6130018114496234,0.29768017597787927,0.1695429471327797,0.024135088287322883,0.34371501207351685,0.10456862300634384,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-32-51 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-32-51 (1).pth
16,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,10000.0,9349,10000,84.67281174659729,,,,0.05113503709435463,0.04677748307585716,0.032705530524253845,0.031450141221284866,0.20513580739498138,0.18020479381084442,0.01922052726149559,1.0,0.15124212205410004,3.2074858209493966,0.6541278118602215,0.3641946432842482,0.09289558937382192,0.023044217459939034,0.44147640466690063,0.14205916225910187,4.185075614474913,0.6596290763598692,0.3303680054421069,0.06404462663569035,0.010529909983960813,0.39476126432418823,0.10714282095432281,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-32-51 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-32-51 (2).pth
17,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,13649.0,9349,13648,112.47914695739746,50.0,-0.1,15.0,0.04652952402830124,0.04366171732544899,0.029287833720445633,0.028660539537668228,0.19105461239814758,0.17768216133117676,0.018069341778755188,1.0,0.16028530895709991,3.454741619113751,0.5836015303887147,0.33201877216955283,0.01887427266887453,0.0038656852532557044,0.41588538885116577,0.13197074830532074,3.9670618058207943,0.5756319787337593,0.3029155187311442,0.026052000829769495,0.003790716836915715,0.3670218586921692,0.1025424525141716,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-32-51 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-32-51 (3).pth
18,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,14399.0,9349,14398,121.5395073890686,50.0,0.1,15.0,0.04880283772945404,0.04569106921553612,0.03211269900202751,0.031034069135785103,0.19531388580799103,0.17851942777633667,0.019890936091542244,1.0,0.1662628948688507,3.0953808695864704,0.5984923862282248,0.3341185913257252,0.01609516486438899,0.003130874983254637,0.4028189480304718,0.1294252872467041,3.736547014776982,0.6016329767906248,0.30602540906466075,0.04824358542868361,0.006631934859210543,0.34646186232566833,0.09256424754858017,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-32-51 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-32-51 (4).pth
19,cuda,float,2024,univar_missing_middle_normalized_12,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.6,False,50,24,48,6,True,100,1000,False,False,4799.0,3849,4798,38.051647424697876,20.0,-0.1,15.0,0.06458660215139389,0.06135173514485359,0.043894000351428986,0.04285578802227974,0.24592693150043488,0.22864848375320435,0.02036101371049881,1.0,0.14818674325942993,1.908348353884003,0.6052682814094604,0.2321583206832826,0.5282271097480455,0.12838832307482753,0.29978612065315247,0.11874285340309143,2.1996353462280305,0.6020294814787094,0.21512196270460313,0.3235742559424516,0.0492666481433705,0.2775364816188812,0.09376063197851181,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-32-51.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-32-51.pth
20,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,10000.0,5599,10000,84.16080284118652,,,,0.024447008967399597,0.023968778550624847,0.018902238458395004,0.018250824883580208,0.08383375406265259,0.08404025435447693,0.01014346070587635,0.8666667342185974,0.06008511781692505,-1.7730363546911394,-0.11951394303989933,0.44621634080975014,-0.008771106966119054,-0.0007205357394886519,0.5159968137741089,0.07561011612415314,-2.0415432515397613,-0.1382112952285687,0.32334983831136,-0.016460482211098335,-0.0009292349131604051,0.34539705514907837,0.04999496415257454,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-34-57 (1).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-34-57 (1).pth
21,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,11599.0,5599,11598,98.3378632068634,20.0,0.1,15.0,0.024005530402064323,0.023323779925704002,0.018296876922249794,0.017489604651927948,0.08099469542503357,0.08008228242397308,0.010113418102264404,0.8666667342185974,0.05851578712463379,-1.2729830209210138,-0.08780618576890854,0.47519144312834205,-0.039654935963372794,-0.003373554927520158,0.5288525819778442,0.07807691395282745,-1.7858425981274226,-0.11999868282680323,0.3583242998238511,-0.03541828127768376,-0.0020796901115787154,0.3863472044467926,0.0540047362446785,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-34-57 (2).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-34-57 (2).pth
22,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,12799.0,5599,12798,109.87685227394104,50.0,-0.1,15.0,0.024131739512085915,0.0237015038728714,0.018576225265860558,0.018248893320560455,0.08260950446128845,0.0815332680940628,0.010366036556661129,0.8666667342185974,0.06040175259113312,-1.3674632308985937,-0.09507000591336505,0.5144609078309701,0.058261777565909445,0.004953418633781014,0.5719515681266785,0.08500294387340546,-1.3522781821657803,-0.09174525504325266,0.3927911791410457,0.0773666463493099,0.0045085387932502115,0.4204653799533844,0.05751359090209007,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-34-57 (3).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-34-57 (3).pth
23,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,20000.0,17949,20000,170.6745367050171,,,,0.024113178253173828,0.023662658408284187,0.018614986911416054,0.018079403787851334,0.08222351968288422,0.08150166273117065,0.009267227724194527,0.8666667342185974,0.05788224935531616,-1.353941453040262,-0.10874502995031299,0.6071164595542267,0.03754548345940219,0.002977851385019867,0.6319106817245483,0.07585546374320984,-1.4582615806781114,-0.11551879472955637,0.4428360130013509,0.05356686335666733,0.00297157023398457,0.4526605010032654,0.05173429101705551,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-34-57 (4).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-34-57 (4).pth
24,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,24949.0,17949,24948,208.52837347984314,50.0,0.1,15.0,0.02435065247118473,0.023785168305039406,0.018942954018712044,0.017951874062418938,0.07450176775455475,0.07493045926094055,0.00920996442437172,0.8666667342185974,0.060666173696517944,3.236991888451129,0.17964988182174366,0.6637065273328204,0.013094903854612504,0.0011051840403265923,0.7688319683074951,0.09063777327537537,2.518462542789625,0.1422691700848163,0.5009604067829817,0.014628261618814824,0.0008409588769692493,0.5247235298156738,0.05901571735739708,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-34-57 (5).json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-34-57 (5).pth
25,cuda,float,2024,univar_missing_middle_normalized_12_cross_fold,univar_NN.univar_NN_30_30_30_30,Adam,0.001,64,True,15,1,0.15,False,50,24,48,6,True,100,1000,False,False,3399.0,2849,3398,28.31241774559021,20.0,-0.1,15.0,0.020439766347408295,0.02043888531625271,0.01672177016735077,0.01622636429965496,0.05331653356552124,0.05293972045183182,0.009973605163395405,0.9333333969116211,0.0705927312374115,4.66983856017534,0.1486875590717903,0.2959593193289467,-0.06562069610290913,-0.005981066219841467,0.36696577072143555,0.09232327342033386,4.106520615819101,0.13531828496871876,0.22869947474231897,-0.06338349405038575,-0.003964892818071054,0.26975300908088684,0.06453254818916321,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\2025-05-03_17-34-57.json,c:\users\thoma\appdata\local\programs\python\python310\multiverse\functional_bnns\bnns\experiments\paper\univar\dropout\hyperparameter_search\experimental_models\2025-05-03_17-34-57.pth
